name,artists,id,bpm,genre,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,mode,valence,href,uri
Your/My,Jay Park,08sKf43ghwPD9SvdUAetTY,79.59,k-pop; k-rap; korean r&b,11,0.616,0.374,0.311,6.67e-06,0.0779,-10.268,0.0343,1,0.305,https://api.spotify.com/v1/tracks/08sKf43ghwPD9SvdUAetTY,spotify:track:08sKf43ghwPD9SvdUAetTY
妳在哪裡 (WYA),Jay Park; NINGNING,4WOBcLq8VFP4xWLyNMAotu,105.004,k-pop; k-rap; korean r&b,1,0.0312,0.746,0.62,0.0,0.26,-7.947,0.0654,1,0.384,https://api.spotify.com/v1/tracks/4WOBcLq8VFP4xWLyNMAotu,spotify:track:4WOBcLq8VFP4xWLyNMAotu
Walk Out,Fox; DLR; Alix Perez,2MFj0olTpePUW4anoFNhqi,86.982,bristol electronic; deep dnb; deep liquid bass; liquid funk; neurofunk; uk dnb,10,0.0135,0.841,0.855,4.81e-05,0.202,-2.163,0.188,0,0.547,https://api.spotify.com/v1/tracks/2MFj0olTpePUW4anoFNhqi,spotify:track:2MFj0olTpePUW4anoFNhqi
Keep Up,Alix Perez; DLR; SP:MC,1tBDA0pRMz4YZ0vialUuBS,87.519,bristol electronic; deep dnb; deep liquid bass; liquid funk; neurofunk; uk dnb,11,0.00972,0.801,0.745,0.0547,0.101,-4.54,0.229,0,0.376,https://api.spotify.com/v1/tracks/1tBDA0pRMz4YZ0vialUuBS,spotify:track:1tBDA0pRMz4YZ0vialUuBS
Cut Em Loose - DLR Remix,Phase; Villem; DLR,6m3W9s7ezQWKQcnrEZ8CX7,173.792,bristol electronic; deep dnb; deep liquid bass; liquid funk; neurofunk; uk dnb,7,0.0831,0.705,0.787,0.631,0.38,-3.263,0.315,1,0.619,https://api.spotify.com/v1/tracks/6m3W9s7ezQWKQcnrEZ8CX7,spotify:track:6m3W9s7ezQWKQcnrEZ8CX7
Lucid Dreaming,DLR,7x6FxV9G3QhXTPbMhb5jXY,174.001,bristol electronic; deep dnb; deep liquid bass; liquid funk; neurofunk; uk dnb,5,0.0441,0.583,0.978,0.0952,0.678,-7.602,0.266,1,0.386,https://api.spotify.com/v1/tracks/7x6FxV9G3QhXTPbMhb5jXY,spotify:track:7x6FxV9G3QhXTPbMhb5jXY
Like This,DLR,6hU8ZNdJbpncSye5IXmXzF,174.04,bristol electronic; deep dnb; deep liquid bass; liquid funk; neurofunk; uk dnb,1,0.00502,0.847,0.733,0.379,0.0789,-1.94,0.232,1,0.126,https://api.spotify.com/v1/tracks/6hU8ZNdJbpncSye5IXmXzF,spotify:track:6hU8ZNdJbpncSye5IXmXzF
Staying Up Late Making Music,DLR,1vtnJhymEYOqmJ3zYHOUnd,174.044,bristol electronic; deep dnb; deep liquid bass; liquid funk; neurofunk; uk dnb,1,0.00499,0.653,0.833,0.808,0.675,-2.92,0.0854,1,0.263,https://api.spotify.com/v1/tracks/1vtnJhymEYOqmJ3zYHOUnd,spotify:track:1vtnJhymEYOqmJ3zYHOUnd
Mob Justice - DLR Remix,Foreign Concept; DLR,0mH793H1up7aiWPPfmejVF,171.954,bristol electronic; deep dnb; deep liquid bass; liquid funk; neurofunk; uk dnb,1,0.0286,0.681,0.93,0.0448,0.362,-2.072,0.158,1,0.201,https://api.spotify.com/v1/tracks/0mH793H1up7aiWPPfmejVF,spotify:track:0mH793H1up7aiWPPfmejVF
Song and Dance,Break; DLR; Randall,47W1cDE6wJZuZWedLF2xfs,87.026,bristol electronic; deep dnb; deep liquid bass; liquid funk; neurofunk; uk dnb,11,0.00637,0.724,0.956,0.532,0.293,-1.585,0.176,1,0.722,https://api.spotify.com/v1/tracks/47W1cDE6wJZuZWedLF2xfs,spotify:track:47W1cDE6wJZuZWedLF2xfs
Inferno - DLR Remix,DLR; Bredren; T-Man,29aLAZuMYHpS8r2K3Z3qtn,174.021,bristol electronic; deep dnb; deep liquid bass; liquid funk; neurofunk; uk dnb,2,0.00319,0.713,0.841,0.0014,0.0533,-3.063,0.254,1,0.224,https://api.spotify.com/v1/tracks/29aLAZuMYHpS8r2K3Z3qtn,spotify:track:29aLAZuMYHpS8r2K3Z3qtn
親愛的那不是愛情,Angela Chang,1MAv2SJPGVVDHyFlhflmYR,149.852,mandopop,9,0.516,0.549,0.588,0.0,0.0895,-5.97,0.0256,1,0.331,https://api.spotify.com/v1/tracks/1MAv2SJPGVVDHyFlhflmYR,spotify:track:1MAv2SJPGVVDHyFlhflmYR
遺失的美好,Angela Chang,3kcnCi8MfkMqFKeznqEEOE,99.824,mandopop,5,0.862,0.619,0.335,0.0,0.0742,-9.407,0.0294,1,0.209,https://api.spotify.com/v1/tracks/3kcnCi8MfkMqFKeznqEEOE,spotify:track:3kcnCi8MfkMqFKeznqEEOE
快樂崇拜,Will Pan; Angela Chang,1Z7y14vSg1Vv772geRfiAN,125.009,mandopop,4,0.0839,0.829,0.909,0.0,0.144,-2.166,0.0566,0,0.863,https://api.spotify.com/v1/tracks/1Z7y14vSg1Vv772geRfiAN,spotify:track:1Z7y14vSg1Vv772geRfiAN
如果的事,Christine Fan; Angela Chang,25Bsijgr1WvLlhPY6kzxol,129.909,mandopop,2,0.828,0.593,0.469,0.0,0.198,-7.668,0.0294,1,0.554,https://api.spotify.com/v1/tracks/25Bsijgr1WvLlhPY6kzxol,spotify:track:25Bsijgr1WvLlhPY6kzxol
隠形的翅膀,Angela Chang,6Tv5ukQ3xK8WHxJgWMM6vM,144.036,mandopop,1,0.691,0.543,0.395,0.0,0.0921,-6.858,0.0251,1,0.375,https://api.spotify.com/v1/tracks/6Tv5ukQ3xK8WHxJgWMM6vM,spotify:track:6Tv5ukQ3xK8WHxJgWMM6vM
歐若拉,Angela Chang,7fIP72hHPvNFI8XPYsxwQ9,170.001,mandopop,5,0.0927,0.507,0.77,0.0,0.277,-4.557,0.0588,1,0.651,https://api.spotify.com/v1/tracks/7fIP72hHPvNFI8XPYsxwQ9,spotify:track:7fIP72hHPvNFI8XPYsxwQ9
篇章,Angela Chang; 王赫野,1N1cLClnWhZRTuZR2TCam6,101.157,mandopop,11,0.418,0.4,0.685,0.0,0.104,-5.917,0.0508,1,0.259,https://api.spotify.com/v1/tracks/1N1cLClnWhZRTuZR2TCam6,spotify:track:1N1cLClnWhZRTuZR2TCam6
有形的翅膀,Angela Chang,5XrLZ5bUU8X6K58whf3cJG,125.961,mandopop,8,0.648,0.621,0.505,0.0,0.0923,-4.831,0.0309,1,0.246,https://api.spotify.com/v1/tracks/5XrLZ5bUU8X6K58whf3cJG,spotify:track:5XrLZ5bUU8X6K58whf3cJG
破繭（《鬥羅大陸》動畫2020年新主題曲）,Angela Chang,6v1wIs3L95KDR3DYICRYoM,89.949,mandopop,10,0.155,0.646,0.602,0.0,0.176,-6.813,0.0474,1,0.191,https://api.spotify.com/v1/tracks/6v1wIs3L95KDR3DYICRYoM,spotify:track:6v1wIs3L95KDR3DYICRYoM
不想懂得,Angela Chang,6U7ZgWXapRpwbBGkc1ZkQw,113.927,mandopop,6,0.428,0.506,0.529,0.0,0.104,-6.848,0.0301,1,0.325,https://api.spotify.com/v1/tracks/6U7ZgWXapRpwbBGkc1ZkQw,spotify:track:6U7ZgWXapRpwbBGkc1ZkQw
Laura no està,Nek,10tzk7ZRjwnLKd3gjKLtTA,125.976,europop; italian adult pop,9,0.44,0.651,0.717,0.0,0.13,-5.201,0.0296,0,0.501,https://api.spotify.com/v1/tracks/10tzk7ZRjwnLKd3gjKLtTA,spotify:track:10tzk7ZRjwnLKd3gjKLtTA
Laura non c'è,Nek,7anRsNjcOSrNYf2FjYopCH,125.945,europop; italian adult pop,9,0.257,0.63,0.705,0.0,0.0384,-6.075,0.0306,0,0.449,https://api.spotify.com/v1/tracks/7anRsNjcOSrNYf2FjYopCH,spotify:track:7anRsNjcOSrNYf2FjYopCH
Pazzo di te,Renga Nek; Francesco Renga; Nek,2RHhCGi8evdY6c4Hq1WPmm,129.948,europop; italian adult pop,10,0.0706,0.496,0.684,0.0,0.204,-5.33,0.04,1,0.315,https://api.spotify.com/v1/tracks/2RHhCGi8evdY6c4Hq1WPmm,spotify:track:2RHhCGi8evdY6c4Hq1WPmm
Lascia che io sia - Radio Edit,Nek,5bhDnWdKWLVFppOpQvNNox,96.969,europop; italian adult pop,10,0.0183,0.596,0.816,0.0,0.193,-7.642,0.0339,0,0.791,https://api.spotify.com/v1/tracks/5bhDnWdKWLVFppOpQvNNox,spotify:track:5bhDnWdKWLVFppOpQvNNox
Tu nombre,Nek,2i3N3ebZ7llNszrCYLEvsp,123.949,europop; italian adult pop,7,0.186,0.63,0.77,0.0,0.0873,-4.741,0.0318,1,0.599,https://api.spotify.com/v1/tracks/2i3N3ebZ7llNszrCYLEvsp,spotify:track:2i3N3ebZ7llNszrCYLEvsp
Se telefonando,Nek,3ExeSS8lzoXYtZ0KiWOMsf,115.016,europop; italian adult pop,2,0.0917,0.497,0.824,0.0,0.0783,-4.768,0.0437,1,0.48,https://api.spotify.com/v1/tracks/3ExeSS8lzoXYtZ0KiWOMsf,spotify:track:3ExeSS8lzoXYtZ0KiWOMsf
Almeno stavolta,Nek,3dlWsc9OnnDQ6X9JyQk4Xo,149.924,europop; italian adult pop,2,0.00355,0.636,0.76,2.68e-06,0.123,-6.701,0.0287,0,0.536,https://api.spotify.com/v1/tracks/3dlWsc9OnnDQ6X9JyQk4Xo,spotify:track:3dlWsc9OnnDQ6X9JyQk4Xo
Sei grande,Nek,351isgmOaDsaeu32W3pGtx,123.913,europop; italian adult pop,7,0.0931,0.637,0.706,0.0,0.082,-5.762,0.0272,1,0.731,https://api.spotify.com/v1/tracks/351isgmOaDsaeu32W3pGtx,spotify:track:351isgmOaDsaeu32W3pGtx
Uno di questi giorni,Nek,6Hk8KKWXKj2zfqlD363QP6,115.987,europop; italian adult pop,1,0.0973,0.598,0.856,0.0,0.418,-4.579,0.0438,1,0.442,https://api.spotify.com/v1/tracks/6Hk8KKWXKj2zfqlD363QP6,spotify:track:6Hk8KKWXKj2zfqlD363QP6
Si se que te tengo a ti,Nek,3sCArErjYD4mjbycnNO49O,146.008,europop; italian adult pop,2,0.00415,0.565,0.806,9.4e-06,0.145,-5.096,0.0309,1,0.591,https://api.spotify.com/v1/tracks/3sCArErjYD4mjbycnNO49O,spotify:track:3sCArErjYD4mjbycnNO49O
Rewrite The Stars,Zac Efron; Zendaya,630sXRhIcfwr2e4RdNtjKN,125.046,hollywood; movie tunes; post-teen pop,10,0.0716,0.684,0.619,0.0,0.122,-7.005,0.0386,1,0.284,https://api.spotify.com/v1/tracks/630sXRhIcfwr2e4RdNtjKN,spotify:track:630sXRhIcfwr2e4RdNtjKN
The Other Side,Hugh Jackman; Zac Efron,2cKovq3l6OJjhVVDbVKOsr,153.99,hollywood; movie tunes; post-teen pop,0,0.00433,0.638,0.795,0.00139,0.153,-8.45,0.302,1,0.31,https://api.spotify.com/v1/tracks/2cKovq3l6OJjhVVDbVKOsr,spotify:track:2cKovq3l6OJjhVVDbVKOsr
"Gotta Go My Own Way - From ""High School Musical 2""/Soundtrack Version",Zac Efron; Vanessa Hudgens; Disney,4u2ZDOCNaAHhT1lK4Glfj4,88.995,hollywood; movie tunes; post-teen pop,9,0.0865,0.555,0.692,3.57e-05,0.232,-4.767,0.0277,1,0.313,https://api.spotify.com/v1/tracks/4u2ZDOCNaAHhT1lK4Glfj4,spotify:track:4u2ZDOCNaAHhT1lK4Glfj4
Can I Have This Dance,High School Musical Cast; Vanessa Hudgens; Zac Efron; Disney,6YXG34IWbilypPwjBTOrUC,136.069,hollywood; movie tunes; post-teen pop,0,0.203,0.555,0.619,0.0,0.265,-5.246,0.0296,1,0.426,https://api.spotify.com/v1/tracks/6YXG34IWbilypPwjBTOrUC,spotify:track:6YXG34IWbilypPwjBTOrUC
You Can't Stop The Beat,Elijah Kelley; John Travolta; Queen Latifah; Nikki Blonsky; Zac Efron; Amanda Bynes; Motion Picture Cast of Hairspray,7goE6wDBvkZoeWrFm0EdCg,170.484,hollywood; movie tunes; post-teen pop,7,0.0382,0.52,0.944,0.0,0.141,-4.721,0.157,1,0.725,https://api.spotify.com/v1/tracks/7goE6wDBvkZoeWrFm0EdCg,spotify:track:7goE6wDBvkZoeWrFm0EdCg
"What Time Is It - From ""High School Musical 2""/Soundtrack Version",Zac Efron; Vanessa Hudgens; Lucas Grabeel; Corbin Bleu; Ashley Tisdale; Monique Coleman; Disney,6nlBs0WW2CBrroYcJ7EcAu,116.054,hollywood; movie tunes; post-teen pop,5,0.126,0.744,0.917,0.0,0.286,-3.279,0.0795,0,0.732,https://api.spotify.com/v1/tracks/6nlBs0WW2CBrroYcJ7EcAu,spotify:track:6nlBs0WW2CBrroYcJ7EcAu
Just Wanna Be With You,High School Musical Cast; Vanessa Hudgens; Lucas Grabeel; Zac Efron; Olesya Rulin; Disney,3SMxd9vNy41n9Xk4UFw36S,102.003,hollywood; movie tunes; post-teen pop,2,0.312,0.547,0.723,0.0,0.112,-4.804,0.0323,0,0.377,https://api.spotify.com/v1/tracks/3SMxd9vNy41n9Xk4UFw36S,spotify:track:3SMxd9vNy41n9Xk4UFw36S
Scream,High School Musical Cast; Zac Efron; Disney,20QRXRV7wUFOIgBQCGnUy3,110.983,hollywood; movie tunes; post-teen pop,3,0.0603,0.632,0.843,0.0,0.0662,-4.374,0.0429,0,0.542,https://api.spotify.com/v1/tracks/20QRXRV7wUFOIgBQCGnUy3,spotify:track:20QRXRV7wUFOIgBQCGnUy3
"Right Here, Right Now",High School Musical Cast; Vanessa Hudgens; Zac Efron; Disney,5EBd8sbeMSyIotWaMnR7s4,110.049,hollywood; movie tunes; post-teen pop,2,0.328,0.562,0.797,0.0,0.0752,-5.386,0.0356,1,0.296,https://api.spotify.com/v1/tracks/5EBd8sbeMSyIotWaMnR7s4,spotify:track:5EBd8sbeMSyIotWaMnR7s4
Spray Paint,Deeper,0EFKOoOek7dGXQKuOxGQRE,115.017,american post-punk; chicago indie; crank wave,1,0.178,0.72,0.678,0.725,0.0906,-7.519,0.0268,0,0.646,https://api.spotify.com/v1/tracks/0EFKOoOek7dGXQKuOxGQRE,spotify:track:0EFKOoOek7dGXQKuOxGQRE
Esoteric,Deeper,1jT0qf9Reenvi4dyuGZJUZ,135.19,american post-punk; chicago indie; crank wave,11,0.0643,0.73,0.673,0.17,0.209,-7.1,0.0325,0,0.753,https://api.spotify.com/v1/tracks/1jT0qf9Reenvi4dyuGZJUZ,spotify:track:1jT0qf9Reenvi4dyuGZJUZ
This Heat,Deeper,70H0Quqm0SwkmjlcaRy74B,155.873,american post-punk; chicago indie; crank wave,2,0.0315,0.576,0.827,0.724,0.513,-8.661,0.0316,1,0.955,https://api.spotify.com/v1/tracks/70H0Quqm0SwkmjlcaRy74B,spotify:track:70H0Quqm0SwkmjlcaRy74B
Build a Bridge,Deeper,04X3gZTOCcaBtoTYCV3X3K,130.056,american post-punk; chicago indie; crank wave,11,0.00454,0.57,0.89,0.0924,0.223,-5.626,0.0285,0,0.602,https://api.spotify.com/v1/tracks/04X3gZTOCcaBtoTYCV3X3K,spotify:track:04X3gZTOCcaBtoTYCV3X3K
Lake Song,Deeper,3DcgW2YEdjr5tTwd0mTJtr,111.402,american post-punk; chicago indie; crank wave,11,0.259,0.729,0.639,0.432,0.085,-9.398,0.0278,0,0.817,https://api.spotify.com/v1/tracks/3DcgW2YEdjr5tTwd0mTJtr,spotify:track:3DcgW2YEdjr5tTwd0mTJtr
Run,Deeper,49dte4kQEWdQzCykGd1PXE,142.044,american post-punk; chicago indie; crank wave,5,0.000126,0.503,0.915,0.716,0.297,-7.797,0.0324,1,0.82,https://api.spotify.com/v1/tracks/49dte4kQEWdQzCykGd1PXE,spotify:track:49dte4kQEWdQzCykGd1PXE
Sub,Deeper,4MkCxHD2L03joJ8hF8pPrT,140.273,american post-punk; chicago indie; crank wave,2,0.00192,0.613,0.949,0.247,0.349,-6.327,0.0312,1,0.944,https://api.spotify.com/v1/tracks/4MkCxHD2L03joJ8hF8pPrT,spotify:track:4MkCxHD2L03joJ8hF8pPrT
Feels,Deeper,1kIOa06o7xpUx4vCZqGwQT,145.097,american post-punk; chicago indie; crank wave,2,0.00021,0.538,0.913,0.86,0.29,-6.074,0.0321,1,0.96,https://api.spotify.com/v1/tracks/1kIOa06o7xpUx4vCZqGwQT,spotify:track:1kIOa06o7xpUx4vCZqGwQT
Pink Showers,Deeper,6eWkutLVT3o0t3IuQpYwU7,115.098,american post-punk; chicago indie; crank wave,9,0.00951,0.664,0.782,0.244,0.476,-4.644,0.0308,0,0.663,https://api.spotify.com/v1/tracks/6eWkutLVT3o0t3IuQpYwU7,spotify:track:6eWkutLVT3o0t3IuQpYwU7
Should Be,Deeper,5h0W913GaNov2DwTVifG4U,124.902,american post-punk; chicago indie; crank wave,2,0.00031,0.599,0.793,0.77,0.372,-7.012,0.0348,1,0.81,https://api.spotify.com/v1/tracks/5h0W913GaNov2DwTVifG4U,spotify:track:5h0W913GaNov2DwTVifG4U
Take Five,Dave Brubeck,63H27dCDIap9kwalfQYe8B,173.152,american modern classical; bebop; cool jazz; jazz; jazz piano,8,0.846,0.437,0.197,0.411,0.0842,-19.523,0.0414,0,0.743,https://api.spotify.com/v1/tracks/63H27dCDIap9kwalfQYe8B,spotify:track:63H27dCDIap9kwalfQYe8B
Blue Rondo à la Turk,Dave Brubeck; The Dave Brubeck Quartet,5k0joJktHK5MvVfGEBn1wn,113.473,american modern classical; bebop; cool jazz; jazz; jazz piano,7,0.846,0.59,0.397,0.254,0.116,-12.031,0.0375,0,0.436,https://api.spotify.com/v1/tracks/5k0joJktHK5MvVfGEBn1wn,spotify:track:5k0joJktHK5MvVfGEBn1wn
Unsquare Dance,Dave Brubeck,7pBXHnqQt0Cc2vzKpFe9LR,116.951,american modern classical; bebop; cool jazz; jazz; jazz piano,7,0.0723,0.684,0.608,0.944,0.0923,-14.799,0.175,1,0.567,https://api.spotify.com/v1/tracks/7pBXHnqQt0Cc2vzKpFe9LR,spotify:track:7pBXHnqQt0Cc2vzKpFe9LR
Besame Mucho,Dave Brubeck,6yDiiNxjRpAglPGQhh1hkk,126.544,american modern classical; bebop; cool jazz; jazz; jazz piano,10,0.881,0.637,0.257,0.706,0.975,-17.527,0.0549,0,0.304,https://api.spotify.com/v1/tracks/6yDiiNxjRpAglPGQhh1hkk,spotify:track:6yDiiNxjRpAglPGQhh1hkk
Strange Meadowlark,Dave Brubeck,3JUdMjuw4hZ3ksFHVNvwbz,62.332,american modern classical; bebop; cool jazz; jazz; jazz piano,8,0.945,0.431,0.152,0.226,0.287,-17.461,0.0457,1,0.115,https://api.spotify.com/v1/tracks/3JUdMjuw4hZ3ksFHVNvwbz,spotify:track:3JUdMjuw4hZ3ksFHVNvwbz
Three to Get Ready,Dave Brubeck,06KIqyy9fD6sLuf6YnJL96,87.291,american modern classical; bebop; cool jazz; jazz; jazz piano,0,0.796,0.612,0.181,0.141,0.0995,-18.601,0.0439,1,0.63,https://api.spotify.com/v1/tracks/06KIqyy9fD6sLuf6YnJL96,spotify:track:06KIqyy9fD6sLuf6YnJL96
Maria,Dave Brubeck,0IVvg8OFUJiCEyajQF94dp,80.629,american modern classical; bebop; cool jazz; jazz; jazz piano,0,0.843,0.563,0.211,0.00827,0.09,-18.549,0.0478,1,0.45,https://api.spotify.com/v1/tracks/0IVvg8OFUJiCEyajQF94dp,spotify:track:0IVvg8OFUJiCEyajQF94dp
Bossa Nova U.S.A.,Dave Brubeck,4uDOJaEKr2MoeuIjgXM5kf,106.035,american modern classical; bebop; cool jazz; jazz; jazz piano,5,0.553,0.619,0.359,0.0116,0.0752,-19.488,0.0514,1,0.779,https://api.spotify.com/v1/tracks/4uDOJaEKr2MoeuIjgXM5kf,spotify:track:4uDOJaEKr2MoeuIjgXM5kf
Audrey,Dave Brubeck; The Dave Brubeck Quartet,1u1yAXbpeZbObTD7OvaKa3,96.553,american modern classical; bebop; cool jazz; jazz; jazz piano,10,0.965,0.668,0.0829,0.101,0.106,-16.429,0.0392,0,0.585,https://api.spotify.com/v1/tracks/1u1yAXbpeZbObTD7OvaKa3,spotify:track:1u1yAXbpeZbObTD7OvaKa3
I'm in a Dancing Mood,Dave Brubeck,3DkdldkTR0pbVYKMg5eXJO,139.682,american modern classical; bebop; cool jazz; jazz; jazz piano,7,0.599,0.46,0.435,0.165,0.0878,-12.681,0.0315,0,0.579,https://api.spotify.com/v1/tracks/3DkdldkTR0pbVYKMg5eXJO,spotify:track:3DkdldkTR0pbVYKMg5eXJO
Twisted,Keith Sweat,69QIVIjPMnI1ABLBqh9P1b,175.849,contemporary r&b; new jack swing; r&b; urban contemporary,11,0.393,0.615,0.514,0.0,0.248,-9.759,0.0466,1,0.822,https://api.spotify.com/v1/tracks/69QIVIjPMnI1ABLBqh9P1b,spotify:track:69QIVIjPMnI1ABLBqh9P1b
Nobody (feat. Athena Cage),Keith Sweat; Athena Cage,4SF1747p541umnykBp352Q,117.907,contemporary r&b; new jack swing; r&b; urban contemporary,9,0.484,0.699,0.492,0.0,0.0482,-9.449,0.0318,0,0.388,https://api.spotify.com/v1/tracks/4SF1747p541umnykBp352Q,spotify:track:4SF1747p541umnykBp352Q
Make It Last Forever (with Jacci McGhee),Keith Sweat; Jacci McGhee,7vVIj8Tm1wCawjvwVZdeLD,168.255,contemporary r&b; new jack swing; r&b; urban contemporary,4,0.0325,0.494,0.511,0.0,0.641,-12.054,0.0825,0,0.506,https://api.spotify.com/v1/tracks/7vVIj8Tm1wCawjvwVZdeLD,spotify:track:7vVIj8Tm1wCawjvwVZdeLD
Right and a Wrong Way,Keith Sweat,6gTWAUYQMAQV3Cw2t5kWrx,119.723,contemporary r&b; new jack swing; r&b; urban contemporary,0,0.0122,0.646,0.409,0.0,0.179,-14.908,0.051,0,0.63,https://api.spotify.com/v1/tracks/6gTWAUYQMAQV3Cw2t5kWrx,spotify:track:6gTWAUYQMAQV3Cw2t5kWrx
Get up on It (feat. Kut Klose),Keith Sweat; Kut Klose,1HQ5gWFF5fEjqvj7SLjJtP,124.8,contemporary r&b; new jack swing; r&b; urban contemporary,2,0.0487,0.663,0.554,1.03e-05,0.109,-8.657,0.0306,0,0.658,https://api.spotify.com/v1/tracks/1HQ5gWFF5fEjqvj7SLjJtP,spotify:track:1HQ5gWFF5fEjqvj7SLjJtP
I Want Her,Keith Sweat,6OaHroIQzpjRQCEb3sjnCK,107.963,contemporary r&b; new jack swing; r&b; urban contemporary,11,0.00219,0.757,0.496,9.27e-05,0.0395,-8.031,0.0467,0,0.862,https://api.spotify.com/v1/tracks/6OaHroIQzpjRQCEb3sjnCK,spotify:track:6OaHroIQzpjRQCEb3sjnCK
I'll Give All My Love to You - Single Version; Remastered,Keith Sweat,0zHmCOyvnl7cchZqKlINIX,140.062,contemporary r&b; new jack swing; r&b; urban contemporary,8,0.431,0.62,0.514,0.0,0.148,-7.948,0.0417,1,0.453,https://api.spotify.com/v1/tracks/0zHmCOyvnl7cchZqKlINIX,spotify:track:0zHmCOyvnl7cchZqKlINIX
How Deep Is Your Love,Keith Sweat,0KgbwF3wEBvPWPwwTLo9iR,139.94,contemporary r&b; new jack swing; r&b; urban contemporary,2,0.0526,0.574,0.313,4.76e-06,0.174,-14.227,0.0537,1,0.496,https://api.spotify.com/v1/tracks/0KgbwF3wEBvPWPwwTLo9iR,spotify:track:0KgbwF3wEBvPWPwwTLo9iR
Nobody (feat. Athena Cage) - Single Version; 2007 Remaster,Keith Sweat; Athena Cage,5NtpPhaAwSflcbX6jf8vU4,117.896,contemporary r&b; new jack swing; r&b; urban contemporary,9,0.397,0.712,0.511,0.0,0.483,-8.753,0.0297,0,0.412,https://api.spotify.com/v1/tracks/5NtpPhaAwSflcbX6jf8vU4,spotify:track:5NtpPhaAwSflcbX6jf8vU4
(There You Go) Tellin' Me No Again,Keith Sweat,16XILo6zHPXTr9NKgzzLJ4,111.998,contemporary r&b; new jack swing; r&b; urban contemporary,3,0.226,0.652,0.523,1.54e-06,0.172,-11.945,0.0363,0,0.667,https://api.spotify.com/v1/tracks/16XILo6zHPXTr9NKgzzLJ4,spotify:track:16XILo6zHPXTr9NKgzzLJ4
WOKE UP,XG,4keuUM29CtIWgsPRzRhXoW,146.904,k-pop girl group,11,0.0222,0.884,0.633,0.0,0.0765,-5.826,0.291,0,0.462,https://api.spotify.com/v1/tracks/4keuUM29CtIWgsPRzRhXoW,spotify:track:4keuUM29CtIWgsPRzRhXoW
SHOOTING STAR,XG,3IelG5zYpWWCZIH4cqWlPV,163.015,k-pop girl group,2,0.0229,0.625,0.712,0.0,0.252,-5.996,0.0539,1,0.398,https://api.spotify.com/v1/tracks/3IelG5zYpWWCZIH4cqWlPV,spotify:track:3IelG5zYpWWCZIH4cqWlPV
LEFT RIGHT,XG,3v5o91PrUtf0nmO6j8J7dZ,150.065,k-pop girl group,1,0.153,0.767,0.721,1.52e-06,0.108,-5.586,0.0456,1,0.884,https://api.spotify.com/v1/tracks/3v5o91PrUtf0nmO6j8J7dZ,spotify:track:3v5o91PrUtf0nmO6j8J7dZ
UNDEFEATED,XG; VALORANT,0NrObqc8nK1XcDNPJNBKRV,160.977,k-pop girl group,1,0.0606,0.798,0.69,0.0,0.107,-4.166,0.156,1,0.537,https://api.spotify.com/v1/tracks/0NrObqc8nK1XcDNPJNBKRV,spotify:track:0NrObqc8nK1XcDNPJNBKRV
PUPPET SHOW,XG,7sDkXyDikXhpRz715MdiEp,149.996,k-pop girl group,0,0.081,0.781,0.611,3.4e-06,0.208,-6.211,0.136,1,0.722,https://api.spotify.com/v1/tracks/7sDkXyDikXhpRz715MdiEp,spotify:track:7sDkXyDikXhpRz715MdiEp
NEW DANCE,XG,6Pjzy9avwlVr4UAbxkQQmh,114.001,k-pop girl group,7,0.195,0.818,0.777,0.0,0.731,-2.825,0.0625,1,0.688,https://api.spotify.com/v1/tracks/6Pjzy9avwlVr4UAbxkQQmh,spotify:track:6Pjzy9avwlVr4UAbxkQQmh
GRL GVNG,XG,5OqMZ8In8CkCa0SbknnDPl,131.022,k-pop girl group,6,0.0669,0.765,0.65,0.0,0.204,-6.043,0.0372,1,0.409,https://api.spotify.com/v1/tracks/5OqMZ8In8CkCa0SbknnDPl,spotify:track:5OqMZ8In8CkCa0SbknnDPl
TGIF,XG,3horUXBBgEyTEAxfeT9c0P,128.022,k-pop girl group,7,0.0292,0.872,0.813,0.000169,0.211,-5.215,0.102,1,0.665,https://api.spotify.com/v1/tracks/3horUXBBgEyTEAxfeT9c0P,spotify:track:3horUXBBgEyTEAxfeT9c0P
MASCARA,XG,4OelNEcxPGoCOU29fchcsv,119.013,k-pop girl group,9,0.0482,0.794,0.877,1.99e-06,0.241,-3.608,0.0827,0,0.506,https://api.spotify.com/v1/tracks/4OelNEcxPGoCOU29fchcsv,spotify:track:4OelNEcxPGoCOU29fchcsv
X-GENE,XG,4JDJdj7QuqHEqDuOeQzboZ,165.995,k-pop girl group,0,0.417,0.713,0.827,0.000154,0.151,-5.267,0.231,0,0.108,https://api.spotify.com/v1/tracks/4JDJdj7QuqHEqDuOeQzboZ,spotify:track:4JDJdj7QuqHEqDuOeQzboZ
Ti**ies,Krizz Kaliko; Tech N9ne,7bOsLxLmt2sIvRGx8DKdA9,166.184,country rap; horrorcore; kansas city hip hop,8,0.018,0.494,0.877,0.0,0.094,-4.82,0.217,1,0.367,https://api.spotify.com/v1/tracks/7bOsLxLmt2sIvRGx8DKdA9,spotify:track:7bOsLxLmt2sIvRGx8DKdA9
