name,id,genres,followers,popularity,spotify_url
Kate Bush,1aSxMhuvixZ8h9dK9jIDwL,"art pop, art rock, baroque pop, new wave pop, permanent wave, piano rock, singer-songwriter",2038310,70,https://open.spotify.com/artist/1aSxMhuvixZ8h9dK9jIDwL
I Prevail,3Uobr6LgQpBbk6k4QGAb3V,"alternative metal, nu-metalcore, post-grunge",1492314,68,https://open.spotify.com/artist/3Uobr6LgQpBbk6k4QGAb3V
America,35U9lQaRWSQISxQAB94Meo,"album rock, classic rock, folk rock, mellow gold, soft rock",1759041,68,https://open.spotify.com/artist/35U9lQaRWSQISxQAB94Meo
Antonio Aguilar,0PN0fbe41KbuzlRYnoajNm,"mariachi, musica mexicana, norteno, ranchera",3268832,70,https://open.spotify.com/artist/0PN0fbe41KbuzlRYnoajNm
Alex G,6lcwlkAjBPSKnFBZjjZFJs,"philly indie, pov: indie, slacker rock",2170928,74,https://open.spotify.com/artist/6lcwlkAjBPSKnFBZjjZFJs
Vampire Weekend,5BvJzeQpmsdsFp4HGUYUEx,"baroque pop, chamber pop, garage rock, indie rock, indietronica, modern rock",1951898,67,https://open.spotify.com/artist/5BvJzeQpmsdsFp4HGUYUEx
Héctor Lavoe,7opp16lU7VM3l2WBdGMYHP,"salsa, salsa puertorriquena, tropical",1993133,65,https://open.spotify.com/artist/7opp16lU7VM3l2WBdGMYHP
Björk,7w29UYBi0qsHi5RTcv3lmA,"alternative rock, art pop, electronica, experimental pop, experimental vocal, icelandic experimental, icelandic pop, icelandic singer-songwriter, metropopolis, permanent wave, trip hop",2097307,61,https://open.spotify.com/artist/7w29UYBi0qsHi5RTcv3lmA
Blessd,1TA5sGRlKUJXBN4ZyJuDIX,"reggaeton, urbano latino",4224228,78,https://open.spotify.com/artist/1TA5sGRlKUJXBN4ZyJuDIX
DJ Luian,64aJYyrXljOodnUG6jvhRD,"reggaeton, reggaeton flow, trap latino, urbano latino",2168835,76,https://open.spotify.com/artist/64aJYyrXljOodnUG6jvhRD
X Ambassadors,3NPpFNZtSTHheNBaWC82rB,"modern alternative rock, modern rock, stomp pop",3009239,70,https://open.spotify.com/artist/3NPpFNZtSTHheNBaWC82rB
Fat Joe,3ScY9CQxNLQei8Umvpx5g6,"bronx hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap, trap",1805800,66,https://open.spotify.com/artist/3ScY9CQxNLQei8Umvpx5g6
Etta James,0iOVhN3tnSvgDbcg25JoJb,"jazz blues, soul, soul blues, torch song, vocal jazz",1691133,67,https://open.spotify.com/artist/0iOVhN3tnSvgDbcg25JoJb
Azealia Banks,7gRhy3MIPHQo5CXYfWaw9I,"escape room, hip house, lgbtq+ hip hop, trap queen",1068814,62,https://open.spotify.com/artist/7gRhy3MIPHQo5CXYfWaw9I
Grateful Dead,4TMHGUX5WI7OOm53PqSDAT,"cosmic american, jam band, psychedelic rock",1836338,67,https://open.spotify.com/artist/4TMHGUX5WI7OOm53PqSDAT
Wham!,5lpH0xAS4fVfLkACg9DAuM,"new romantic, new wave pop, soft rock",2746892,66,https://open.spotify.com/artist/5lpH0xAS4fVfLkACg9DAuM
Genesis,3CkvROUTQ6nRi9yQOcsB50,"album rock, art rock, classic rock, hard rock, mellow gold, new romantic, progressive rock, rock, soft rock, symphonic rock",3385744,66,https://open.spotify.com/artist/3CkvROUTQ6nRi9yQOcsB50
Alice Cooper,3EhbVgyfGd7HkpsagwL9GS,"album rock, classic rock, detroit rock, glam metal, glam rock, hard rock, metal, protopunk, rock",3714676,62,https://open.spotify.com/artist/3EhbVgyfGd7HkpsagwL9GS
Soprano,2RJBv9wXbW6m539q9NOfW1,"french hip hop, french pop, rap marseille",3402400,64,https://open.spotify.com/artist/2RJBv9wXbW6m539q9NOfW1
Tech N9ne,6UBA15slIuadJ8h2lPRPos,"detroit hip hop, kansas city hip hop, pop rap",2761315,69,https://open.spotify.com/artist/6UBA15slIuadJ8h2lPRPos
Shilpa Rao,19LIHDDSHBD5NyYHI3gpzB,"filmi, modern bollywood",2375338,72,https://open.spotify.com/artist/19LIHDDSHBD5NyYHI3gpzB
Bad Religion,2yJwXpWAQOOl5XFzbCxLs9,"punk, skate punk, socal pop punk",1289431,60,https://open.spotify.com/artist/2yJwXpWAQOOl5XFzbCxLs9
Bomba Estéreo,5n9bMYfz9qss2VOW89EVs2,"cumbia, latin alternative, latin rock, pop electronico, tropical alternativo",1060589,68,https://open.spotify.com/artist/5n9bMYfz9qss2VOW89EVs2
Creed,43sZBwHjahUvgbx1WNIkIz,"alternative metal, nu metal, post-grunge",3361831,70,https://open.spotify.com/artist/43sZBwHjahUvgbx1WNIkIz
Iron & Wine,4M5nCE77Qaxayuhp3fVn4V,"acoustic pop, chamber pop, indie folk, indie rock, stomp and holler",1100269,63,https://open.spotify.com/artist/4M5nCE77Qaxayuhp3fVn4V
The Kinks,1SQRv42e4PjEYfPhS0Tk9E,"album rock, art rock, british invasion, classic rock, folk rock, glam rock, protopunk, psychedelic rock, rock, singer-songwriter",2589618,65,https://open.spotify.com/artist/1SQRv42e4PjEYfPhS0Tk9E
Anuv Jain,4gdMJYnopf2nEUcanAwstx,"desi pop, hindi indie, indian indie, indian singer-songwriter",2386329,68,https://open.spotify.com/artist/4gdMJYnopf2nEUcanAwstx
Barış Manço,3eVuump9qyK0YCQQo4mKbc,"anadolu rock, turkish instrumental, turkish psych, turkish rock",2560362,60,https://open.spotify.com/artist/3eVuump9qyK0YCQQo4mKbc
Belo,7hLjkyL9Pz9xtQNahzJZki,pagode,1592148,68,https://open.spotify.com/artist/7hLjkyL9Pz9xtQNahzJZki
Sıla,5gFPi3KWXEwA9bLEO47Ow0,turkish pop,1899378,61,https://open.spotify.com/artist/5gFPi3KWXEwA9bLEO47Ow0
The Chemical Brothers,1GhPHrq36VKCY3ucVaZCfo,"alternative dance, big beat, breakbeat, electronica, rave, trip hop",2073755,60,https://open.spotify.com/artist/1GhPHrq36VKCY3ucVaZCfo
Foals,6FQqZYVfTNQ1pCqfkwVFEa,"alternative dance, garage rock, indie rock, indietronica, modern alternative rock, modern rock, neo-synthpop, oxford indie, shimmer pop",1407720,60,https://open.spotify.com/artist/6FQqZYVfTNQ1pCqfkwVFEa
Trace Adkins,79FMDwzZQxHgSkIYBl3ODU,"contemporary country, country, country road",2596330,60,https://open.spotify.com/artist/79FMDwzZQxHgSkIYBl3ODU
Duran Duran,0lZoBs4Pzo7R89JM9lxwoT,"album rock, dance rock, new romantic, new wave, new wave pop, rock, soft rock, synthpop",3039328,68,https://open.spotify.com/artist/0lZoBs4Pzo7R89JM9lxwoT
Leslie Grace,6BeO1KuAWBqFriL1mLHtNc,"bachata, latin viral pop",1064612,56,https://open.spotify.com/artist/6BeO1KuAWBqFriL1mLHtNc
Los Fabulosos Cadillacs,2FS22haX3FYbyOsUAkuYqZ,"argentine rock, latin alternative, latin pop, latin rock, rock en espanol, ska, ska argentino",3084529,66,https://open.spotify.com/artist/2FS22haX3FYbyOsUAkuYqZ
Bell Biv DeVoe,2zFZiWQJFFshzojycnXoTL,"boy band, contemporary r&b, new jack swing, r&b, urban contemporary",1080665,56,https://open.spotify.com/artist/2zFZiWQJFFshzojycnXoTL
Emis Killa,6FtwCmLY6L1sqvjaQ2lV6G,"italian hip hop, italian pop",1566499,68,https://open.spotify.com/artist/6FtwCmLY6L1sqvjaQ2lV6G
Ludacris,3ipn9JLAPI5GUEo4y4jcoi,"atl hip hop, dance pop, dirty south rap, hip hop, old school atlanta hip hop, pop rap, rap, southern hip hop, trap",3008963,76,https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi
INXS,1eClJfHLoDI4rZe5HxzBFv,"album rock, australian rock, dance rock, funk rock, new romantic, new wave, rock",2677858,68,https://open.spotify.com/artist/1eClJfHLoDI4rZe5HxzBFv
Warren G,2B4ZHz4QDWJTXPFPgO5peE,"g funk, gangster rap, hardcore hip hop, hip hop, west coast rap",2427849,63,https://open.spotify.com/artist/2B4ZHz4QDWJTXPFPgO5peE
Yeah Yeah Yeahs,3TNt4aUIxgfy9aoaft5Jj2,"alternative dance, alternative rock, art pop, dance-punk, garage rock, indie rock, modern rock, neo-synthpop, new rave",1310512,64,https://open.spotify.com/artist/3TNt4aUIxgfy9aoaft5Jj2
Blondie,4tpUmLEVLCGFr93o8hFFIB,"candy pop, new wave pop, permanent wave, power pop, rock, synthpop",1493722,69,https://open.spotify.com/artist/4tpUmLEVLCGFr93o8hFFIB
Royal Blood,2S5hlvw4CMtMGswFtfdK15,"brighton indie, garage rock, modern alternative rock, modern blues rock, modern hard rock, modern rock, rock",1630637,62,https://open.spotify.com/artist/2S5hlvw4CMtMGswFtfdK15
Korol i Shut,0qc4X567Fs1DUbQ7bS2XSJ,"classic russian rock, horror punk, russian folk rock, russian metal, russian punk, russian punk rock, russian rock, russian ska",1486859,57,https://open.spotify.com/artist/0qc4X567Fs1DUbQ7bS2XSJ
Breaking Benjamin,5BtHciL0e0zOP7prIHn3pP,"alternative metal, nu metal, post-grunge",4612818,70,https://open.spotify.com/artist/5BtHciL0e0zOP7prIHn3pP
Commodores,6twIAGnYuIT1pncMAsXnEm,"adult standards, disco, funk, mellow gold, motown, quiet storm, soft rock, soul",1881650,63,https://open.spotify.com/artist/6twIAGnYuIT1pncMAsXnEm
Timmy Trumpet,0CbeG1224FS58EUx4tPevZ,"australian dance, big room, melbourne bounce, melbourne bounce international",1150229,72,https://open.spotify.com/artist/0CbeG1224FS58EUx4tPevZ
Cidade Negra,4cx31cxKTg5L8blZE24qfZ,"axe, brazilian reggae, brazilian rock, mpb, pagode",1409078,55,https://open.spotify.com/artist/4cx31cxKTg5L8blZE24qfZ
Olly Murs,3whuHq0yGx60atvA2RCVRW,"dance pop, pop, talent show, uk pop",3194805,65,https://open.spotify.com/artist/3whuHq0yGx60atvA2RCVRW
New Edition,1mFX1QlezK1lNPKQJkhwWb,"boy band, contemporary r&b, new jack swing, r&b, urban contemporary",1627137,57,https://open.spotify.com/artist/1mFX1QlezK1lNPKQJkhwWb
Murilo Huff,3hq7WoPJsrRP0KMSLhUgRz,"arrocha, sertanejo, sertanejo universitario",1610387,79,https://open.spotify.com/artist/3hq7WoPJsrRP0KMSLhUgRz
Barak,2IzxJqK9NbSIdw7rQVW03P,"latin christian, latin worship",1143974,61,https://open.spotify.com/artist/2IzxJqK9NbSIdw7rQVW03P
a-ha,2jzc5TC5TVFLXQlBNiIUzE,"new romantic, new wave, new wave pop, permanent wave, synthpop",2308719,71,https://open.spotify.com/artist/2jzc5TC5TVFLXQlBNiIUzE
The Shins,4LG4Bs1Gadht7TCrMytQUO,"albuquerque indie, alternative rock, canadian indie, chamber pop, indie pop, indie rock, modern rock, portland indie, seattle indie, stomp and holler",1177320,61,https://open.spotify.com/artist/4LG4Bs1Gadht7TCrMytQUO
Lupe Fiasco,01QTIT5P1pFP3QnnFSdsJf,"chicago rap, conscious hip hop, hip hop, political hip hop, pop rap, rap, southern hip hop",1883904,66,https://open.spotify.com/artist/01QTIT5P1pFP3QnnFSdsJf
Stevie Ray Vaughan,5fsDcuclIe8ZiBD5P787K1,"album rock, blues, blues rock, classic rock, electric blues, hard rock, instrumental rock, rock, texas blues",2466146,61,https://open.spotify.com/artist/5fsDcuclIe8ZiBD5P787K1
Foreigner,6IRouO5mvvfcyxtPDKMYFN,"album rock, classic rock, glam metal, hard rock, mellow gold, rock, soft rock",3203224,69,https://open.spotify.com/artist/6IRouO5mvvfcyxtPDKMYFN
Antonio Orozco,1ADdpen72RPuafRcv0YRBf,"pop flamenco, spanish pop",1369028,59,https://open.spotify.com/artist/1ADdpen72RPuafRcv0YRBf
Die Ärzte,0cbL6CYnRqpAxf1evwUVQD,"german alternative rock, german pop, german punk, german rock",1196205,62,https://open.spotify.com/artist/0cbL6CYnRqpAxf1evwUVQD
A Day To Remember,4NiJW4q9ichVqL1aUsgGAN,"alternative metal, metalcore, neon pop punk, pop punk, screamo",2333848,68,https://open.spotify.com/artist/4NiJW4q9ichVqL1aUsgGAN
Yovie & Nuno,3DHOtJqv0Bw65ENlK4FiSF,"indonesian pop, indonesian pop rock",1542386,65,https://open.spotify.com/artist/3DHOtJqv0Bw65ENlK4FiSF
Fabolous,0YWxKQj2Go9CGHCp77UOyy,"gangster rap, hip hop, pop rap, rap, trap, urban contemporary",2653992,64,https://open.spotify.com/artist/0YWxKQj2Go9CGHCp77UOyy
Şanışer,5LUxu287CsPM7jy3yS3l86,"turkish hip hop, turkish rock",1084120,55,https://open.spotify.com/artist/5LUxu287CsPM7jy3yS3l86
Wael Kfoury,09A6IffSw0t8L8sfuOCVws,"arab pop, belly dance, lebanese pop",1633630,53,https://open.spotify.com/artist/09A6IffSw0t8L8sfuOCVws
Dropkick Murphys,7w9jdhcgHNdiPeNPUoFSlx,"boston punk, boston rock, celtic punk, celtic rock, punk",1239296,60,https://open.spotify.com/artist/7w9jdhcgHNdiPeNPUoFSlx
Tim McGraw,6roFdX1y5BYSbp60OTJWMd,"contemporary country, country, country road, modern country rock",4540746,71,https://open.spotify.com/artist/6roFdX1y5BYSbp60OTJWMd
Hollywood Undead,0CEFCo8288kQU7mJi25s6E,"alternative metal, modern rock, post-grunge, rap metal, rap rock",2360744,66,https://open.spotify.com/artist/0CEFCo8288kQU7mJi25s6E
Lupillo Rivera,341CfLcUdaBGixB8IJjYwW,"banda, musica mexicana, musica sonorense, norteno",1096511,54,https://open.spotify.com/artist/341CfLcUdaBGixB8IJjYwW
Leon Bridges,3qnGvpP8Yth1AqSBMqON5x,"modern blues, neo soul, soul",1677035,71,https://open.spotify.com/artist/3qnGvpP8Yth1AqSBMqON5x
Sammy Kaye,54LBMS0P9mMkhfxsp73k1D,"big band, british dance band, swing",5306,18,https://open.spotify.com/artist/54LBMS0P9mMkhfxsp73k1D
Slug,6Lz3nv3y0hhdKkyrApFCZD,abstract hip hop,6375,54,https://open.spotify.com/artist/6Lz3nv3y0hhdKkyrApFCZD
Big Black,5EYkvHZuGM3pwU3DZUrrZ3,"chicago hardcore, chicago punk, experimental rock, industrial rock, noise rock, post-hardcore, post-punk",76770,37,https://open.spotify.com/artist/5EYkvHZuGM3pwU3DZUrrZ3
Jamie Jones,4admDxmnri5Zco0xYrJ0ji,"deep disco house, deep house, house, minimal techno, uk tech house",257613,58,https://open.spotify.com/artist/4admDxmnri5Zco0xYrJ0ji
Kubi Producent,0WDJa0qnagyOnMaiD26wht,"polish hip hop, polish trap",237460,66,https://open.spotify.com/artist/0WDJa0qnagyOnMaiD26wht
Domingues,7BcPoZhXI08icbiq1mpxFx,"hip hop tuga, portuguese pop",52406,40,https://open.spotify.com/artist/7BcPoZhXI08icbiq1mpxFx
Brave Saint Saturn,3ThPMQBJlcHA839lBHxQr9,christian punk,5902,17,https://open.spotify.com/artist/3ThPMQBJlcHA839lBHxQr9
Niko Schwind,4jPpDbD1ERO3zjBon97ECM,"deep euro house, organic house",13815,32,https://open.spotify.com/artist/4jPpDbD1ERO3zjBon97ECM
The City of Prague Philharmonic Orchestra,2oQJQUIpJFFnfKvHJA0xBu,"orchestra, scorecore, symfonicky orchestr",122024,59,https://open.spotify.com/artist/2oQJQUIpJFFnfKvHJA0xBu
Rich The Factor,5QDNC7d83GlaTl7Jy9djQ1,kansas city hip hop,30988,36,https://open.spotify.com/artist/5QDNC7d83GlaTl7Jy9djQ1
Let's Active,6HRtcKFPKPw6FtbGpvQviZ,"jangle pop, power pop, underground power pop",9437,19,https://open.spotify.com/artist/6HRtcKFPKPw6FtbGpvQviZ
Weezer,3jOstUTkEu2JkjvRdBA5Gu,"alternative rock, modern power pop, modern rock, permanent wave, rock",3625699,74,https://open.spotify.com/artist/3jOstUTkEu2JkjvRdBA5Gu
Laurindo Almeida,5PkDpzWMZR7Id1vldhF8Qk,"bossa nova, brazilian jazz, jazz guitar, violao, violao classico",43711,49,https://open.spotify.com/artist/5PkDpzWMZR7Id1vldhF8Qk
Airbag,1wKDGglKV4FsFS85r2Dmpr,argentine rock,722813,67,https://open.spotify.com/artist/1wKDGglKV4FsFS85r2Dmpr
Ainbusk,4bkmsIjrznXB4Eg19UATWt,"classic swedish pop, gotlandsk musik, nordic folk",11985,23,https://open.spotify.com/artist/4bkmsIjrznXB4Eg19UATWt
BYU Noteworthy,1ZknN7FbjjjMTmdU42OEeX,"christian a cappella, lds",21836,31,https://open.spotify.com/artist/1ZknN7FbjjjMTmdU42OEeX
Big Joe Williams,07NzVZ0BHZ0QOOw7nGvCgo,"acoustic blues, blues, country blues, delta blues, traditional blues",39472,28,https://open.spotify.com/artist/07NzVZ0BHZ0QOOw7nGvCgo
Ship Wrek,1ic0FHNGIjXZAWH6O6Reif,"stutter house, tech house",79261,51,https://open.spotify.com/artist/1ic0FHNGIjXZAWH6O6Reif
Meryl Streep,2HB65P72dFRiOKvbLLcil2,"hollywood, show tunes",107444,65,https://open.spotify.com/artist/2HB65P72dFRiOKvbLLcil2
The Pointer Sisters,2kreKea2n96dXjcyAU9j5N,"disco, girl group, hi-nrg, motown, new wave pop, soft rock",1051748,62,https://open.spotify.com/artist/2kreKea2n96dXjcyAU9j5N
